,Name,Processor,RAM,Operating System,Display Size,Warranty,Price,Rating,Brand,SSD,HDD,disk_drive,Ram,p_brand,Cores,processor_type,OS,display,touchscreen,graphic_card,Generation
886,DELL Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3420 Notebook,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,41999,4.1,DELL,256,0,SSD,8,Intel,3,i3,Windows,14.0,No,No,11
887,Lenovo IdeaPad 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Light Lapt...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,52990,4.3,Lenovo,512,0,SSD,8,Intel,5,i5,Windows,15.6,No,No,11
888,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Warranty Term,66490,3.8,Lenovo,512,0,SSD,8,AMD,5,Ryzen 5,Windows,15.6,No,Yes,0
889,Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) V14 ITL G2 Thin and Light Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,54999,4.6,Lenovo,512,0,SSD,8,Intel,5,i5,Windows,14.0,No,No,11
890,Lenovo IdeaPad 3 Intel Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 81WB010XIN||81WB0112IN||81...,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,2 Years Warranty,45000,4.4,Lenovo,256,0,SSD,4,Intel,3,i3,Windows,15.6,No,No,10
891,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,16990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
892,ASUS Zenbook Pro 14 Duo OLED (2023) Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/N...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,36.83 cm (14.5 Inch) Touchscreen Display,1 Year Onsite Warranty,199990,4.4,ASUS,1,0,SSD,16,Intel,5,i5,Windows,14.5,Yes,Yes,13
893,ASUS ROG Flow X13 with RTX 3080 eGPU Ryzen 9 Octa Core 5980HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB G...,AMD Ryzen 9 Octa Core Processor,32 GB LPDDR4X RAM,64 bit Windows 10 Operating System,34.04 cm (13.4 inch) Touchscreen Display,1 Year Onsite Warranty,189990,4.4,ASUS,1,0,SSD,32,AMD,9,Ryzen 9,Windows,13.4,Yes,No,0
894,HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics) 16-B1370TX Laptop,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,40.89 cm (16.1 inch) Display,1 Year Onsite Warranty,162990,4.2,HP,1,0,SSD,16,Intel,7,i7,Windows,16.1,No,Yes,12
895,Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Ligh...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,33990,4.2,Lenovo,256,0,SSD,8,Intel,3,i3,Windows,15.6,No,No,11
896,HP Pavilion x360 Core i3 8th Gen - (4 GB/1 TB HDD/8 GB SSD/Windows 10 Home/2 GB Graphics) 14-cd0050TX ...,Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty,58990,4.0,HP,1,1,Both,4,Intel,3,i3,Windows,14.0,Yes,Yes,8
897,DELL Inspiron Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7620 2 in 1 Laptop,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,40.64 cm (16 inch) Touchscreen Display,1 Year Onsite Warranty,88490,4.1,DELL,512,0,SSD,16,Intel,5,i5,Windows,16.0,Yes,No,12
898,HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15s-du3595TU Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,39990,4.2,HP,256,0,SSD,8,Intel,3,i3,Windows,15.6,No,No,11
899,Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,16990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
900,ASUS ROG Strix Scar 17 SE (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home...,Intel Core i9 Processor (12th Gen),32 GB DDR5 RAM,64 bit Windows 11 Operating System,43.94 cm (17.3 inch) Display,1 Year Onsite Warranty,359990,4.4,ASUS,2,0,SSD,32,Intel,9,i9,Windows,17.3,No,No,12
901,DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,54490,4.0,DELL,512,0,SSD,8,AMD,5,Ryzen 5,Windows,15.6,No,No,0
902,MSI Prestige 14 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Prestige 14 A10RAS...,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,35.56 cm (14 inch) Display,1 Year Carry In Warranty,72500,4.0,MSI,512,0,SSD,16,Intel,7,i7,Windows,14.0,No,Yes,10
903,Primebook 4G Android Based MediaTek MT8788 - (4 GB/128 GB EMMC Storage/Prime OS) 4G Thin and Light Lap...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,18990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
904,DELL Inspiron Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10) Inspiron 3501 Thin and Light Laptop,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,45990,4.4,DELL,512,0,SSD,4,Intel,3,i3,Windows,15.6,No,No,11
905,acer Aspire Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Notebook,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW),48990,2.8,acer,512,0,SSD,8,Intel,5,i5,Windows,15.6,No,No,12
906,MSI Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 A5M-280IN Notebook,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year On-Site Warranty,52990,4.2,MSI,512,0,SSD,8,AMD,7,Ryzen 7,Windows,15.6,No,No,0
907,Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thin...,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,93.01 cm (36.62 cm) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,39990,3.9,Lenovo,512,0,SSD,8,Intel,3,i3,Windows,36.62,No,No,12
908,Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,49990,3.8,Infinix,512,0,SSD,16,Intel,7,i7,Windows,14.0,No,No,10
909,Avita PURA E 14 Ryzen 5 Quad Core 3rd Gen - (8 GB/512 GB SSD/Windows 10) NS14A6INV561-SGC Thin and Lig...,AMD Ryzen 5 Quad Core Processor (3rd Gen),8 GB DDR4 RAM,Windows 10 Operating System,35.81 cm (14.1 inch) Display,1 Year Domestic Warranty,26990,3.8,Avita,512,0,SSD,8,AMD,4,Ryzen 5,Windows,14.1,No,No,3
910,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14ALC05 2 in 1 Lapto...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,61990,4.3,Lenovo,512,0,SSD,8,AMD,5,Ryzen 5,Windows,14.0,Yes,No,0
911,Lenovo IdeaPad 3 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Lap...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,58990,4.1,Lenovo,512,0,SSD,16,Intel,5,i5,Windows,15.6,No,No,12
912,HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq5007tu Thin and Light Laptop,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,61380,4.2,HP,512,0,SSD,8,Intel,5,i5,Windows,14.0,No,No,12
913,ASUS Ryzen 7 Quad Core - (16 GB/1 TB SSD/Windows 11 Home) UM3402YA-KM751WS Thin and Light Laptop,AMD Ryzen 7 Quad Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,35.56 cm (14 inch) Display,1 Year Domestic Warranty,107900,4.4,ASUS,1,0,SSD,16,AMD,4,Ryzen 7,Windows,14.0,No,No,0
914,ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4117T Thin and Light Lapt...,Intel Core i5 Processor (8th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,33.78 cm (13.3 inch) Display,1 Year Onsite Warranty,66990,4.1,ASUS,512,0,SSD,8,Intel,5,i5,Windows,13.3,No,No,8
915,Primebook 4G Android Based MediaTek MT8788 - (4 GB/128 GB EMMC Storage/Prime OS) 4G Thin and Light Lap...,MediaTek MT8788,4 GB LPDDR4 RAM,Prime OS Operating System,29.46 cm (11.6 Inch) Display,1 year walk-in warranty,18990,4.1,Primebook,0,0,Not available,4,MediaTek,0,MT,Prime,11.6,No,No,0
916,DELL Inspiron Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10) Inspiron 3501 Thin and Light Laptop,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,45990,4.4,DELL,512,0,SSD,4,Intel,3,i3,Windows,15.6,No,No,11
917,ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,35.56 cm (14 inch) Display,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,142490,5.0,ASUS,1,0,SSD,16,Intel,7,i7,Windows,14.0,No,No,10
918,MSI Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 A5M-280IN Notebook,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year On-Site Warranty,52990,4.2,MSI,512,0,SSD,8,AMD,7,Ryzen 7,Windows,15.6,No,No,0
